id,error_tag,confidence,check,rationale,proposed_fix,evidence
photon673_u,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trnaphe_m,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
protdt_h,placeholder_formula,low,placeholder_formula,formula C7H11N3O3S2R2 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
rhodopsin_h,placeholder_formula,low,placeholder_formula,formula C26H38N2O2*2 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
photon646_h,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
etfox_m,placeholder_formula,low,placeholder_formula,formula R contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
octeACP_h,placeholder_formula,low,placeholder_formula,formula C29H53N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
argtrna_c,placeholder_formula,low,placeholder_formula,formula C16H26N9O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
octe9ACP_h,placeholder_formula,low,placeholder_formula,formula C18H33OSR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
bathorhodopsin_h,placeholder_formula,low,placeholder_formula,formula C20H28* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
protds_h,placeholder_formula,low,placeholder_formula,formula C7H9N3O3S2R2 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
apocytc_h,placeholder_formula,low,placeholder_formula,formula C8H12N4O4S2*4 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
cytc_h,placeholder_formula,low,placeholder_formula,formula C42H44FeN8O8S2R4 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trnagly_c,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
glytrna_c,placeholder_formula,low,placeholder_formula,formula C12H15N6O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trnaser_c,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
sertrna_c,placeholder_formula,low,placeholder_formula,formula C13H17N6O5* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
fdxrd_c,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
fdxox_c,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
malACP_h,placeholder_formula,low,placeholder_formula,formula C17H26N3O11PS*2 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
3ooctdACP_h,placeholder_formula,low,placeholder_formula,formula C29H53N2O9PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trdrd_h,placeholder_formula,low,placeholder_formula,formula C10H14N4O4S2*4 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trdox_h,placeholder_formula,low,placeholder_formula,formula C10H12N4O4S2*4 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
fdxrd_m,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
fdxox_m,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trnaala_m,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
alatrna_m,placeholder_formula,low,placeholder_formula,formula C13H18N6O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
dcaACP_h,placeholder_formula,low,placeholder_formula,formula C10H19OSR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trnapro_c,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
protrna_c,placeholder_formula,low,placeholder_formula,formula C15H20N6O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
myrsACP_h,placeholder_formula,low,placeholder_formula,formula C14H27OS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
but2eACP_h,placeholder_formula,low,placeholder_formula,formula C15H25N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
butACP_h,placeholder_formula,low,placeholder_formula,formula C15H27N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
tfenfe3_h,placeholder_formula,low,placeholder_formula,formula XFe2 contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
tfenfe2_h,placeholder_formula,low,placeholder_formula,formula XH2Fe2 contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
cytP450r_h,placeholder_formula,low,placeholder_formula,formula XH2 contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
cytP450o_h,placeholder_formula,low,placeholder_formula,formula X contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
apofetn_h,placeholder_formula,low,placeholder_formula,formula XFe contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
3ocvac11eACP_h,placeholder_formula,low,placeholder_formula,formula C18H31O2SR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
egmeACP_h,placeholder_formula,low,placeholder_formula,formula C6H7O3SR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
gmeACP_h,placeholder_formula,low,placeholder_formula,formula C6H9O3SR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
3kpacpme_h,placeholder_formula,low,placeholder_formula,formula C8H11O4S* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
hpmeACP_h,placeholder_formula,low,placeholder_formula,formula C8H13O4SR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
tddec2eACP_h,placeholder_formula,low,placeholder_formula,formula C12H21OS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
ddcaACP_h,placeholder_formula,low,placeholder_formula,formula C12H23OS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
thex2eACP_h,placeholder_formula,low,placeholder_formula,formula C17H29N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
hexACP_h,placeholder_formula,low,placeholder_formula,formula C6H11OS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
t3c11vaceACP_h,placeholder_formula,low,placeholder_formula,formula C18H31OSR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
